scenario_id,time_s,src_uav,dst_uav,distance_m,hop_count,blocked_building_count,rssi_dbm_est,snr_db_est,plr_pct_est,rtt_ms_est,throughput_mbps_est,link_state,optimal_relay_uav
relay_failure,0.2500,0,1,40.000,1,0,-73.933,21.067,0.500,16.800,6.800,healthy,2
relay_failure,0.2500,0,2,37.736,0,0,-95.000,0.000,70.000,16.302,7.321,disconnected,2
relay_failure,0.2500,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,0.2500,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,0.2500,1,2,37.736,1,0,-73.096,21.904,0.500,16.302,7.321,healthy,2
relay_failure,0.2500,1,3,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,0.2500,1,4,60.000,1,0,-78.688,16.312,6.474,21.200,2.200,degraded,2
relay_failure,0.2500,2,3,34.409,0,0,-95.000,0.000,70.000,15.570,8.086,disconnected,2
relay_failure,0.2500,2,4,34.409,0,0,-95.000,0.000,70.000,15.570,8.086,disconnected,2
relay_failure,0.2500,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,0.5000,0,1,40.000,1,0,-73.933,21.067,0.500,16.800,6.800,healthy,2
relay_failure,0.5000,0,2,39.446,1,0,-73.320,21.680,0.500,16.678,6.927,healthy,2
relay_failure,0.5000,0,3,60.000,1,0,-78.688,16.312,6.474,21.200,2.200,degraded,2
relay_failure,0.5000,0,4,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,0.5000,1,2,39.446,1,0,-73.278,21.722,0.500,16.678,6.927,healthy,2
relay_failure,0.5000,1,3,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,0.5000,1,4,60.000,1,0,-78.688,16.312,6.474,21.200,2.200,degraded,2
relay_failure,0.5000,2,3,32.802,1,0,-71.891,23.109,0.500,15.217,8.455,healthy,2
relay_failure,0.5000,2,4,32.802,1,0,-72.019,22.981,0.500,15.217,8.455,healthy,2
relay_failure,0.5000,3,4,40.000,1,0,-73.933,21.067,0.500,16.800,6.800,healthy,2
relay_failure,0.7500,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,0.7500,0,2,41.183,0,0,-95.000,0.000,70.000,17.060,6.528,disconnected,2
relay_failure,0.7500,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,0.7500,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,0.7500,1,2,41.183,0,0,-95.000,0.000,70.000,17.060,6.528,disconnected,2
relay_failure,0.7500,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,0.7500,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,0.7500,2,3,31.241,0,0,-95.000,0.000,70.000,14.873,8.815,disconnected,2
relay_failure,0.7500,2,4,31.241,0,0,-95.000,0.000,70.000,14.873,8.815,disconnected,2
relay_failure,0.7500,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,1.0000,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,1.0000,0,2,42.942,0,0,-95.000,0.000,70.000,17.447,6.123,disconnected,2
relay_failure,1.0000,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,1.0000,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,1.0000,1,2,42.942,0,0,-95.000,0.000,70.000,17.447,6.123,disconnected,2
relay_failure,1.0000,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,1.0000,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,1.0000,2,3,29.732,0,0,-95.000,0.000,70.000,14.541,9.162,disconnected,2
relay_failure,1.0000,2,4,29.732,0,0,-95.000,0.000,70.000,14.541,9.162,disconnected,2
relay_failure,1.0000,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,1.2500,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,1.2500,0,2,44.721,0,0,-95.000,0.000,70.000,17.839,5.714,disconnected,2
relay_failure,1.2500,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,1.2500,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,1.2500,1,2,44.721,0,0,-95.000,0.000,70.000,17.839,5.714,disconnected,2
relay_failure,1.2500,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,1.2500,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,1.2500,2,3,28.284,0,0,-95.000,0.000,70.000,14.223,9.495,disconnected,2
relay_failure,1.2500,2,4,28.284,0,0,-95.000,0.000,70.000,14.223,9.495,disconnected,2
relay_failure,1.2500,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,1.5000,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,1.5000,0,2,46.519,0,0,-95.000,0.000,70.000,18.234,5.301,disconnected,2
relay_failure,1.5000,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,1.5000,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,1.5000,1,2,46.519,0,0,-95.000,0.000,70.000,18.234,5.301,disconnected,2
relay_failure,1.5000,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,1.5000,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,1.5000,2,3,26.907,0,0,-95.000,0.000,70.000,13.920,9.811,disconnected,2
relay_failure,1.5000,2,4,26.907,0,0,-95.000,0.000,70.000,13.920,9.811,disconnected,2
relay_failure,1.5000,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,1.7500,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,1.7500,0,2,48.332,0,0,-95.000,0.000,70.000,18.633,4.884,disconnected,2
relay_failure,1.7500,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,1.7500,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,1.7500,1,2,48.332,0,0,-95.000,0.000,70.000,18.633,4.884,disconnected,2
relay_failure,1.7500,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,1.7500,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,1.7500,2,3,25.612,0,0,-95.000,0.000,70.000,13.635,10.109,disconnected,2
relay_failure,1.7500,2,4,25.612,0,0,-95.000,0.000,70.000,13.635,10.109,disconnected,2
relay_failure,1.7500,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,2.0000,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,2.0000,0,2,50.160,0,0,-95.000,0.000,70.000,19.035,4.463,disconnected,2
relay_failure,2.0000,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,2.0000,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,2.0000,1,2,50.160,0,0,-95.000,0.000,70.000,19.035,4.463,disconnected,2
relay_failure,2.0000,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,2.0000,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,2.0000,2,3,24.413,0,0,-95.000,0.000,70.000,13.371,10.385,disconnected,2
relay_failure,2.0000,2,4,24.413,0,0,-95.000,0.000,70.000,13.371,10.385,disconnected,2
relay_failure,2.0000,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,2.2500,0,1,40.000,1,0,-73.933,21.067,0.500,16.800,6.800,healthy,2
relay_failure,2.2500,0,2,52.000,1,0,-76.852,18.148,0.926,19.440,4.040,healthy,2
relay_failure,2.2500,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,2.2500,0,4,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,2.2500,1,2,52.000,1,0,-76.839,18.161,0.919,19.440,4.040,healthy,2
relay_failure,2.2500,1,3,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,2.2500,1,4,60.000,1,0,-78.688,16.312,6.474,21.200,2.200,degraded,2
relay_failure,2.2500,2,3,23.324,1,0,-67.807,27.193,0.500,13.131,10.636,healthy,2
relay_failure,2.2500,2,4,23.324,1,0,-67.942,27.058,0.500,13.131,10.636,healthy,2
relay_failure,2.2500,3,4,40.000,1,0,-73.933,21.067,0.500,16.800,6.800,healthy,2
relay_failure,2.5000,0,1,40.000,1,0,-73.933,21.067,0.500,16.800,6.800,healthy,2
relay_failure,2.5000,0,2,53.852,1,0,-77.262,17.738,1.131,19.847,3.614,healthy,2
relay_failure,2.5000,0,3,60.000,1,0,-78.688,16.312,6.474,21.200,2.200,degraded,2
relay_failure,2.5000,0,4,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,2.5000,1,2,53.852,0,0,-95.000,0.000,70.000,19.847,3.614,disconnected,2
relay_failure,2.5000,1,3,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,2.5000,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,2.5000,2,3,22.361,1,0,-67.308,27.692,0.500,12.919,10.857,healthy,2
relay_failure,2.5000,2,4,22.361,0,0,-95.000,0.000,70.000,12.919,10.857,disconnected,2
relay_failure,2.5000,3,4,40.000,1,0,-73.933,21.067,0.500,16.800,6.800,healthy,2
relay_failure,2.7500,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,2.7500,0,2,55.714,0,0,-95.000,0.000,70.000,20.257,3.186,disconnected,2
relay_failure,2.7500,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,2.7500,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,2.7500,1,2,55.714,0,0,-95.000,0.000,70.000,20.257,3.186,disconnected,2
relay_failure,2.7500,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,2.7500,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,2.7500,2,3,21.541,0,0,-95.000,0.000,70.000,12.739,11.046,disconnected,2
relay_failure,2.7500,2,4,21.541,0,0,-95.000,0.000,70.000,12.739,11.046,disconnected,2
relay_failure,2.7500,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,3.0000,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,3.0000,0,2,57.585,0,0,-95.000,0.000,70.000,20.669,2.756,disconnected,2
relay_failure,3.0000,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,3.0000,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,3.0000,1,2,57.585,0,0,-95.000,0.000,70.000,20.669,2.756,disconnected,2
relay_failure,3.0000,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,3.0000,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,3.0000,2,3,20.881,0,0,-95.000,0.000,70.000,12.594,11.197,disconnected,2
relay_failure,3.0000,2,4,20.881,0,0,-95.000,0.000,70.000,12.594,11.197,disconnected,2
relay_failure,3.0000,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,3.2500,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,3.2500,0,2,59.464,0,0,-95.000,0.000,70.000,21.082,2.323,disconnected,2
relay_failure,3.2500,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,3.2500,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,3.2500,1,2,59.464,0,0,-95.000,0.000,70.000,21.082,2.323,disconnected,2
relay_failure,3.2500,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,3.2500,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,3.2500,2,3,20.396,0,0,-95.000,0.000,70.000,12.487,11.309,disconnected,2
relay_failure,3.2500,2,4,20.396,0,0,-95.000,0.000,70.000,12.487,11.309,disconnected,2
relay_failure,3.2500,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,3.5000,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,3.5000,0,2,61.351,0,0,-95.000,0.000,70.000,21.497,1.889,disconnected,2
relay_failure,3.5000,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,3.5000,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,3.5000,1,2,61.351,0,0,-95.000,0.000,70.000,21.497,1.889,disconnected,2
relay_failure,3.5000,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,3.5000,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,3.5000,2,3,20.100,0,0,-95.000,0.000,70.000,12.422,11.377,disconnected,2
relay_failure,3.5000,2,4,20.100,0,0,-95.000,0.000,70.000,12.422,11.377,disconnected,2
relay_failure,3.5000,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,3.7500,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,3.7500,0,2,63.246,0,0,-95.000,0.000,70.000,21.914,1.454,disconnected,2
relay_failure,3.7500,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,3.7500,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,3.7500,1,2,63.246,0,0,-95.000,0.000,70.000,21.914,1.454,disconnected,2
relay_failure,3.7500,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,3.7500,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,3.7500,2,3,20.000,0,0,-95.000,0.000,70.000,12.400,11.400,disconnected,2
relay_failure,3.7500,2,4,20.000,0,0,-95.000,0.000,70.000,12.400,11.400,disconnected,2
relay_failure,3.7500,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,4.0000,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,4.0000,0,2,65.146,0,0,-95.000,0.000,70.000,22.332,1.200,disconnected,2
relay_failure,4.0000,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,4.0000,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,4.0000,1,2,65.146,0,0,-95.000,0.000,70.000,22.332,1.200,disconnected,2
relay_failure,4.0000,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,4.0000,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,4.0000,2,3,20.100,0,0,-95.000,0.000,70.000,12.422,11.377,disconnected,2
relay_failure,4.0000,2,4,20.100,0,0,-95.000,0.000,70.000,12.422,11.377,disconnected,2
relay_failure,4.0000,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,4.2500,0,1,40.000,1,0,-73.933,21.067,0.500,16.800,6.800,healthy,2
relay_failure,4.2500,0,2,67.052,0,0,-95.000,0.000,70.000,22.751,1.200,disconnected,2
relay_failure,4.2500,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,4.2500,0,4,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,4.2500,1,2,67.052,1,0,-79.984,15.016,9.251,22.751,1.200,degraded,2
relay_failure,4.2500,1,3,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,4.2500,1,4,60.000,1,0,-78.688,16.312,6.474,21.200,2.200,degraded,2
relay_failure,4.2500,2,3,20.396,0,0,-95.000,0.000,70.000,12.487,11.309,disconnected,2
relay_failure,4.2500,2,4,20.396,1,0,-66.000,29.000,0.500,12.487,11.309,healthy,2
relay_failure,4.2500,3,4,40.000,1,0,-73.933,21.067,0.500,16.800,6.800,healthy,2
relay_failure,4.5000,0,1,40.000,1,0,-73.933,21.067,0.500,16.800,6.800,healthy,2
relay_failure,4.5000,0,2,68.964,1,0,-80.191,14.809,9.695,23.172,1.200,degraded,2
relay_failure,4.5000,0,3,60.000,1,0,-78.688,16.312,6.474,21.200,2.200,degraded,2
relay_failure,4.5000,0,4,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,4.5000,1,2,68.964,1,0,-80.265,14.735,9.853,23.172,1.200,degraded,2
relay_failure,4.5000,1,3,72.111,1,0,-80.844,14.156,11.094,23.864,1.200,degraded,2
relay_failure,4.5000,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,4.5000,2,3,20.881,1,0,-66.219,28.781,0.500,12.594,11.197,healthy,2
relay_failure,4.5000,2,4,20.881,1,0,-66.257,28.743,0.500,12.594,11.197,healthy,2
relay_failure,4.5000,3,4,40.000,1,0,-73.933,21.067,0.500,16.800,6.800,healthy,2
relay_failure,4.7500,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,4.7500,0,2,70.880,0,0,-95.000,0.000,70.000,23.594,1.200,disconnected,2
relay_failure,4.7500,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,4.7500,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,4.7500,1,2,70.880,0,0,-95.000,0.000,70.000,23.594,1.200,disconnected,2
relay_failure,4.7500,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,4.7500,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,4.7500,2,3,21.541,0,0,-95.000,0.000,70.000,12.739,11.046,disconnected,2
relay_failure,4.7500,2,4,21.541,0,0,-95.000,0.000,70.000,12.739,11.046,disconnected,2
relay_failure,4.7500,3,4,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,5.0000,0,1,40.000,0,0,-95.000,0.000,70.000,16.800,6.800,disconnected,2
relay_failure,5.0000,0,2,72.801,0,0,-95.000,0.000,70.000,24.016,1.200,disconnected,2
relay_failure,5.0000,0,3,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,5.0000,0,4,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,5.0000,1,2,72.801,0,0,-95.000,0.000,70.000,24.016,1.200,disconnected,2
relay_failure,5.0000,1,3,72.111,0,0,-95.000,0.000,70.000,23.864,1.200,disconnected,2
relay_failure,5.0000,1,4,60.000,0,0,-95.000,0.000,70.000,21.200,2.200,disconnected,2
relay_failure,5.0000,2,3,22.361,0,0,-95.000,0.000,70.000,12.919,10.857,disconnected,2
